IMG_0336,"712,523,118,70,2p","785,649,117,57,2t","812,768,114,59,Kp","776,877,121,69,5k","287,1071,128,69,5k",,,,,,,,,
IMG_0337,"686,226,132,88,Kp","453,733,129,99,Kp","724,843,130,63,9t","345,1257,140,74,9t",,,,,,,,,,
IMG_0338,"104,271,59,104,2t","442,534,68,115,2t","624,361,57,113,2p","935,744,64,131,2p","158,802,50,122,9p","503,1208,58,139,9p",,,,,,,,
IMG_0339,"217,757,52,99,Kp","514,1034,50,108,Kp","690,491,58,89,9t","859,843,65,103,9t",,,,,,,,,,
IMG_0340,"294,404,85,128,5t","445,913,83,121,5t","631,897,66,131,10t","776,825,65,128,5p",,,,,,,,,,
IMG_0341,"285,329,67,147,2p","589,350,87,141,3t","776,827,81,120,3t","228,1054,63,106,2s","575,1284,58,86,2s",,,,,,,,,
IMG_0342,"372,151,45,63,2p","591,169,65,63,3t","836,422,64,90,3t","185,568,70,115,2s","685,964,99,183,2s",,,,,,,,,
IMG_0343,"465,160,47,124,2p","661,253,52,110,3t","787,687,56,115,3t","365,931,52,149,2s","667,1257,54,120,2s",,,,,,,,,
IMG_0344,"276,161,51,90,2p","481,113,69,97,3t","663,447,83,119,3t","107,751,53,126,2s","433,1140,65,176,2s",,,,,,,,,
IMG_0345,"410,221,71,133,2s","816,580,65,130,2s","226,845,76,128,3t","453,1302,77,127,3t","731,1316,53,119,2p",,,,,,,,,
IMG_0346,"167,419,70,97,8s","293,424,70,88,4k","440,435,88,90,Ap","534,465,122,81,8p","602,1012,156,184,8p",,,,,,,,,
IMG_0347,"55,467,108,187,8s","235,433,81,185,4k","436,431,87,194,Ap","550,474,122,180,8p","634,1156,117,124,8p",,,,,,,,,
IMG_0348,"339,489,72,190,8s","467,519,61,153,4k","595,555,63,151,Ap","663,624,79,126,8p","686,1266,94,151,8p",,,,,,,,,
IMG_0349,"361,366,104,116,8p","388,935,102,110,8p","498,973,70,118,Ap","640,985,61,128,4k","751,973,63,129,8s",,,,,,,,,
IMG_0350,"217,528,49,96,8s","293,482,61,100,4k","388,420,61,110,Ap","444,397,93,119,8p","415,886,124,191,8p",,,,,,,,,
IMG_0351,"102,352,63,128,4k","465,751,56,115,4k","649,357,57,135,7s","949,735,54,117,7s","145,1021,58,99,8s","480,1298,52,97,8s","642,962,48,101,Qp","890,1246,50,97,Qp",,,,,,
IMG_0352,"205,131,61,126,4k","534,591,52,117,4k","676,242,48,117,7s","904,618,47,105,7s","178,890,68,151,8s","543,1296,52,144,8s","690,821,38,116,Qp","917,1170,41,114,Qp",,,,,,
IMG_0353,"129,232,56,136,Qp","460,674,48,121,Qp","645,241,50,129,8s","900,640,47,115,8s","140,906,57,119,7s","469,1223,43,108,7s","620,890,45,102,4k","854,1181,45,92,4k",,,,,,
IMG_0354,"39,750,61,107,Ks","113,634,56,117,6s","176,566,61,130,2t","249,492,54,146,Jp","348,426,60,153,At","436,431,87,164,4s","607,1183,97,176,4s",,,,,,,
IMG_0355,"39,660,95,156,Ks","248,631,66,146,6s","375,642,83,144,2t","516,672,95,131,Jp","649,717,120,124,At","740,834,132,85,4s","568,1311,113,79,4s",,,,,,,
IMG_0356,"125,1037,142,123,Ks","269,879,101,130,6s","374,807,84,131,2t","481,744,62,139,Jp","591,710,47,128,At","676,737,45,117,4s","875,1185,38,133,4s",,,,,,,
IMG_0357,"205,64,71,193,Qp","559,651,43,131,Qp","697,179,38,146,8s","870,598,30,99,8s","273,987,63,151,7s","586,1269,47,115,7s","692,881,38,104,4k","845,1125,28,94,4k",,,,,,
IMG_0358,"48,487,81,135,Ks","231,456,65,132,6s","347,460,75,129,2t","471,482,86,118,Jp","602,521,101,112,At","697,615,110,84,4s","597,1187,120,102,4s",,,,,,,
IMG_0359,"401,296,80,97,Ks","505,357,93,87,6s","568,431,97,78,2t","633,516,115,64,Jp","697,622,130,54,At","710,724,138,58,4s","249,1027,134,59,4s",,,,,,,
IMG_0360,"334,160,54,109,Qs","658,510,45,110,Qs","86,766,63,126,3p","462,1136,63,128,3p","706,730,45,113,Ak","996,1107,48,108,Ak",,,,,,,,
IMG_0361,"151,334,68,86,Qs","546,539,72,85,Qs","210,897,106,131,3p","710,1097,93,126,3p","1026,886,54,96,Ak","681,683,67,99,Ak",,,,,,,,
IMG_0362,"415,53,32,47,Qs","649,255,46,68,Qs","120,307,58,90,3p","411,631,60,110,3p","686,366,44,92,Ak","1010,706,54,121,Ak",,,,,,,,
IMG_0363,"95,678,111,57,3p","339,422,87,51,3p","830,420,81,49,Qs","679,669,96,46,Qs","489,744,102,54,Ak","161,1143,132,62,Ak",,,,,,,,
IMG_0364,"172,588,83,153,Ks","354,564,57,146,6s","458,591,65,135,2t","562,629,67,115,Jp","663,678,72,106,At","726,773,83,84,4s","634,1287,92,101,4s",,,,,,,
IMG_0365,"264,334,47,86,3s","436,618,54,92,3s","665,483,50,87,Jk","987,719,56,95,Jk","151,735,61,95,10k","327,1111,65,117,10k","481,875,51,114,Kt","782,1255,63,138,Kt",,,,,,
IMG_0366,"929,330,101,62,7k","510,366,83,63,7k","706,555,90,69,Jk","275,591,84,70,Jk","471,843,117,68,3s","1,978,105,74,3s",,,,,,,,
IMG_0367,"570,275,115,66,7t","240,681,148,79,7t","674,751,99,88,10k","526,1296,114,114,10k",,,,,,,,,,
IMG_0368,"634,120,97,49,10k","318,370,108,43,10k","719,512,113,47,7k","318,748,122,54,7k","606,938,127,78,4s","106,1149,133,81,4s",,,,,,,,
IMG_0369,"176,528,86,96,10k","336,465,50,94,9k","472,482,60,97,7t","593,543,61,88,Ak","780,985,65,130,Ak",,,,,,,,,
IMG_0370,"649,546,99,117,3p","728,658,99,84,4t","762,760,101,90,Kt","805,839,81,67,Qk","780,933,93,70,6p","456,1374,119,86,6p",,,,,,,,
IMG_0371,"476,212,49,109,3s","766,557,46,110,3s","124,672,75,119,7t","348,1138,74,139,7t","606,771,59,121,10k","1008,1149,65,133,10k",,,,,,,,
IMG_0372,"152,580,78,108,6t","341,523,49,108,9k","494,527,63,107,Qp","611,550,66,111,7s","832,1048,79,146,7s",,,,,,,,,
IMG_0373,"149,277,52,106,3s","447,586,54,114,3s","647,361,43,85,Ak","874,689,50,102,Ak","134,905,56,115,3p","483,1225,62,142,3p","739,820,52,123,4t","1047,1227,59,131,4t",,,,,,
IMG_0374,"672,438,85,69,3p","703,570,90,55,4t","708,681,95,60,Kt","726,760,85,61,Qk","692,850,81,60,6p","280,1138,122,59,6p",,,,,,,,
IMG_0375,"753,124,111,73,9s","472,505,94,52,9s","343,406,79,41,Qk","71,647,76,38,Qk","757,528,118,61,Ak","485,902,94,45,Ak","318,710,83,61,Kt","84,1005,83,49,Kt","600,985,103,65,10p","352,1339,106,54,10p",,,,
IMG_0376,"634,604,106,68,10p","670,789,99,49,Ak","658,964,99,52,9s","633,1084,97,58,10k","188,1313,121,55,10k",,,,,,,,,
IMG_0377,"149,309,59,120,Kt","489,679,66,128,Kt","570,372,59,106,Qk","942,694,65,117,Qk","221,947,61,135,Ak","597,1388,59,146,Ak",,,,,,,,
IMG_0378,"460,426,84,41,9k","181,627,88,42,9k","814,480,83,32,Qk","580,676,85,41,Qk","830,829,83,43,5p","544,1003,89,43,5p","399,777,93,41,Qp","134,1010,90,40,Qp",,,,,,
IMG_0379,"618,104,115,56,5p","278,438,115,49,5p","638,505,126,59,6t","287,838,114,52,6t","607,935,124,54,Jk","251,1260,117,54,Jk",,,,,,,,
IMG_0380,"953,552,92,45,Qk","662,820,109,43,Qk","482,532,106,47,Kk","102,806,126,61,Kk","949,1045,94,54,9s","600,1331,117,51,9s","464,975,113,59,3p","57,1265,126,57,3p",,,,,,
IMG_0381,"667,507,131,77,9s","724,676,128,52,3s","704,771,112,67,4t","672,935,110,75,2k","138,1070,122,77,2k",,,,,,,,,
IMG_0382,"643,451,92,61,Jk","668,559,107,52,7k","676,640,111,61,6t","706,728,103,74,7t","672,821,112,80,5p","199,895,112,94,5p",,,,,,,,
IMG_0383,"602,431,102,90,7p","659,586,110,68,3s","668,735,125,56,Qp","713,910,99,77,Ak","172,1091,110,83,9k","668,1019,96,81,9k",,,,,,,,
IMG_0384,"440,595,101,49,7t","104,851,110,45,7t","1002,615,97,54,2k","690,781,90,61,2k","442,932,115,50,3s","129,1223,117,56,3s","935,925,92,55,6t","660,1214,106,56,6t",,,,,,
IMG_0385,"438,617,116,54,7t","52,844,129,55,7t","1005,635,94,61,2k","681,800,101,54,2k","892,950,95,52,6t","608,1254,120,56,6t",,,,,,,,
IMG_0386,"566,469,94,103,5p","660,628,101,79,9s","735,759,112,68,3s","721,860,115,54,4t","735,1006,106,57,2k","307,1214,115,62,2k",,,,,,,,
IMG_0387,"897,462,88,45,8t","620,703,110,45,8t","471,469,108,52,3s","116,708,128,47,3s","895,803,94,49,7p","645,1100,103,58,7p","449,872,113,52,5p","95,1201,126,52,5p",,,,,,
IMG_0388,"917,573,115,52,3t","597,854,111,50,3t","872,899,90,50,Kt","566,1160,108,54,Kt","422,606,117,43,7k","73,888,115,52,7k","415,1016,110,41,7s","106,1246,109,38,7s",,,,,,
IMG_0389,"900,438,87,58,3t","638,706,95,47,3t","899,762,86,56,Kt","627,1037,110,54,Kt","472,456,98,47,7k","143,706,114,56,7k","467,845,113,48,7s","138,1145,111,52,7s",,,,,,
IMG_0390,"794,624,135,82,8t","802,791,131,68,10s","803,928,105,61,Jk","742,1050,90,75,8k","163,1160,131,82,8k",,,,,,,,,
IMG_0391,"929,467,97,43,7p","647,706,104,51,7p","530,431,99,58,Qk","145,633,112,57,Qk","933,843,90,45,Kk","659,1111,94,68,Kk","458,802,110,61,Kt","107,1142,139,66,Kt",,,,,,
IMG_0392,"215,395,47,97,7p","487,703,47,104,7p","615,392,53,91,Kk","920,683,49,112,Kk","591,976,67,121,Kt","951,1329,72,129,Kt","138,947,49,112,Qk","383,1359,46,130,Qk",,,,,,
IMG_0393,"715,498,103,66,8t","728,638,104,54,10s","730,759,93,62,Jk","690,852,81,88,8k","224,870,108,90,8k",,,,,,,,,
IMG_0394,"187,509,75,98,10k","318,465,57,103,10p","444,456,68,94,9s","561,487,84,108,10t","710,965,102,148,10t",,,,,,,,,
IMG_0395,"980,440,97,45,Ap","692,640,94,47,Ap","510,493,108,55,10k","152,727,112,52,10k","955,782,106,51,Jp","667,989,113,58,Jp","467,901,112,56,10p","77,1193,128,52,10p","908,1150,99,61,2s","595,1396,104,58,2s",,,,
IMG_0396,"222,494,99,139,10k","384,473,69,134,10p","526,480,63,133,9s","640,552,82,126,10t","791,1082,77,137,10t",,,,,,,,,
IMG_0397,"669,367,111,84,Qp","761,538,113,59,Jp","811,694,101,58,Qk","777,815,106,72,Jk","752,959,100,84,Qs","242,1070,134,87,Qs",,,,,,,,
IMG_0398,"1059,379,105,49,Ap","725,698,116,56,Ap","1034,781,86,45,Jp","737,1081,106,52,Jp","514,581,115,70,10k","151,975,136,61,10k","530,1061,123,62,10p","192,1396,131,67,10p","982,1135,93,54,2s","705,1423,95,61,2s",,,,
IMG_0399,"984,392,99,56,10s","676,665,110,63,10s","991,790,95,45,10t","712,1058,108,47,10t","487,660,108,65,3t","138,975,131,58,3t","627,1175,112,52,Jk","298,1452,113,59,Jk",,,,,,
IMG_0400,"124,550,37,88,Qp","312,803,36,89,Qp","390,582,41,79,Jp","568,847,43,91,Jp","773,723,47,82,Jk","996,1016,43,97,Jk","125,1000,49,89,Qk","294,1329,44,97,Qk","460,1028,65,96,Qs","631,1388,52,108,Qs",,,,
IMG_0401,"156,589,52,78,10s","345,854,38,101,10s","476,589,56,83,10t","661,861,45,97,10t","307,1014,49,99,3t","508,1320,49,106,3t","742,951,40,106,Jk","947,1257,45,100,Jk",,,,,,
IMG_0402,"106,746,102,131,4t","217,670,88,132,7k","352,618,74,144,7s","503,631,72,131,9k","629,694,113,133,7t","740,1197,96,112,7t",,,,,,,,
IMG_0403,"133,370,48,99,Kk","397,687,52,104,Kk","577,365,50,106,Kt","866,642,60,120,Kt","124,922,57,110,Jk","411,1275,51,113,Jk","595,942,47,119,Ak","861,1307,48,117,Ak",,,,,,
IMG_0404,"203,593,72,101,4t","298,546,61,99,7k","397,512,52,110,7s","501,535,61,92,9k","598,584,70,97,7t","692,1025,86,118,7t",,,,,,,,
IMG_0405,"924,278,101,43,10s","622,543,113,48,10s","917,654,106,49,9s","625,897,99,67,9s","417,352,117,52,Qp","57,600,119,54,Qp","447,719,106,56,Jt","97,996,113,45,Jt","926,982,91,43,Qs","438,1091,99,54,Qk","102,1395,108,47,Qk",,,
IMG_0406,"535,305,99,133,10s","616,453,103,90,9s","683,589,111,71,Qs","690,719,117,50,Qp","686,814,107,70,Jt","665,965,106,69,Qk","136,1174,140,68,Qk",,,,,,,
IMG_0407,"138,224,58,108,7p","379,568,59,113,7p","570,287,59,110,Kt","872,600,59,117,Kt","138,796,61,117,Kk","368,1212,56,117,Kk","643,879,60,124,6t","938,1242,54,135,6t",,,,,,
IMG_0408,"214,787,55,108,Kk","492,1138,49,110,Kk","620,768,50,100,Jk","870,1131,54,102,Jk",,,,,,,,,,
IMG_0409,"136,553,52,116,8k","410,944,53,102,8k","609,602,58,130,At","863,965,59,108,At",,,,,,,,,,
IMG_0410,"134,575,69,112,8t","451,874,66,122,8t","661,598,47,108,2k","915,933,50,104,2k",,,,,,,,,,
IMG_0411,"203,273,56,112,7p","453,629,47,116,7p","636,341,60,105,Kt","944,658,67,115,Kt","214,865,54,112,Kk","455,1268,57,128,Kk","721,941,63,122,6t","1030,1306,56,130,6t",,,,,,
IMG_0412,"95,577,45,115,Ak","365,965,54,128,Ak","627,482,74,120,Kt","863,904,77,130,Kt",,,,,,,,,,
IMG_0413,"68,363,50,104,2k","374,705,52,106,2k","591,453,49,117,At","870,793,57,113,At",,,,,,,,,,
IMG_0414,"303,408,47,90,At","544,663,45,96,At","187,803,62,99,7t","343,1163,58,123,7t","532,868,57,105,8t","812,1181,49,115,8t",,,,,,,,
IMG_0415,"276,196,56,107,10p","537,535,45,116,10p","649,320,55,118,3p","893,654,51,106,3p","260,782,51,104,10t","474,1095,45,99,10t","650,823,58,99,3t","847,1147,46,97,3t",,,,,,
IMG_0416,"266,573,75,126,3t","415,544,81,126,10t","848,920,88,166,10t",,,,,,,,,,,
IMG_0417,"352,498,50,110,3p","465,509,62,110,10p","723,939,61,139,10p",,,,,,,,,,,
IMG_0418,"88,525,59,100,8t","384,821,52,101,8t","695,523,49,99,8k","924,852,48,95,8k",,,,,,,,,,
IMG_0419,"414,522,56,151,Jk","784,993,67,143,Jk",,,,,,,,,,,,
IMG_0420,"397,615,60,145,Jp","740,1028,61,140,Jp",,,,,,,,,,,,
IMG_0421,"345,642,59,131,Js","668,1045,58,138,Js",,,,,,,,,,,,
IMG_0422,"298,456,68,155,Jt","703,895,61,157,Jt",,,,,,,,,,,,
IMG_0423,"414,537,72,145,Kk","801,1019,71,155,Kk",,,,,,,,,,,,
IMG_0424,"378,544,64,160,Kp","771,1034,62,160,Kp",,,,,,,,,,,,
IMG_0425,"399,591,69,147,Ks","779,1051,59,154,Ks",,,,,,,,,,,,
IMG_0426,"363,669,65,134,Kt","697,1059,56,124,Kt",,,,,,,,,,,,
IMG_0427,"425,501,65,146,Qk","816,986,78,154,Qk",,,,,,,,,,,,
IMG_0428,"410,516,71,155,Qp","799,1008,75,164,Qp",,,,,,,,,,,,
IMG_0429,"414,613,65,138,Qs","777,1053,63,143,Qs",,,,,,,,,,,,
IMG_0430,"444,589,72,153,Qt","820,1032,59,136,Qt",,,,,,,,,,,,
IMG_0431,"350,672,54,137,2k","683,1100,63,133,2k",,,,,,,,,,,,
IMG_0432,"388,548,61,156,2p","777,1040,82,154,2p",,,,,,,,,,,,
IMG_0433,"408,557,82,155,2s","801,1019,73,149,2s",,,,,,,,,,,,
IMG_0434,"369,529,84,170,2t","801,1040,84,186,2t",,,,,,,,,,,,
IMG_0435,"323,579,74,138,3k","685,1030,73,144,3k",,,,,,,,,,,,
IMG_0436,"321,634,69,132,3p","665,1027,61,138,3p",,,,,,,,,,,,
IMG_0437,"336,654,66,141,3s","683,1080,68,139,3s",,,,,,,,,,,,
IMG_0438,"330,615,69,153,3t","690,1066,77,142,3t",,,,,,,,,,,,
IMG_0439,"356,638,68,131,4k","690,1043,59,127,4k",,,,,,,,,,,,
IMG_0440,"419,617,71,149,4p","784,1032,60,164,4p",,,,,,,,,,,,
IMG_0441,"410,771,76,157,4s","794,1224,61,156,4s",,,,,,,,,,,,
IMG_0442,"312,429,72,148,4t","692,866,63,157,4t",,,,,,,,,,,,
IMG_0443,"347,420,59,139,5k","694,861,61,140,5k",,,,,,,,,,,,
IMG_0444,"336,401,57,142,5p","677,823,56,144,5p",,,,,,,,,,,,
IMG_0445,"447,831,67,143,5s","803,1254,54,149,5s",,,,,,,,,,,,
IMG_0446,"470,734,61,145,5t","816,1161,60,141,5t",,,,,,,,,,,,
IMG_0447,"434,788,67,151,6k","794,1233,61,160,6k",,,,,,,,,,,,
IMG_0448,"327,422,74,149,6p","726,883,59,145,6p",,,,,,,,,,,,
IMG_0449,"347,440,61,130,6s","688,841,58,141,6s",,,,,,,,,,,,
IMG_0450,"457,788,63,138,6t","816,1218,65,159,6t",,,,,,,,,,,,
IMG_0451,"410,788,76,151,7k","801,1246,65,164,7k",,,,,,,,,,,,
IMG_0452,"345,645,57,133,7p","679,1050,54,137,7p",,,,,,,,,,,,
IMG_0453,"323,719,54,119,7s","640,1095,54,129,7s",,,,,,,,,,,,
IMG_0454,"432,758,69,155,7t","807,1211,67,173,7t",,,,,,,,,,,,
IMG_0455,"363,681,68,131,8k","688,1088,56,124,8k",,,,,,,,,,,,
IMG_0456,"350,670,58,130,8p","670,1032,56,138,8p",,,,,,,,,,,,
IMG_0457,"347,708,61,122,8s","647,1064,56,132,8s",,,,,,,,,,,,
IMG_0458,"343,710,65,131,8t","692,1111,61,139,8t",,,,,,,,,,,,
IMG_0459,"323,446,56,133,9k","703,897,63,144,9k",,,,,,,,,,,,
IMG_0460,"395,572,62,155,9p","784,1058,58,157,9p",,,,,,,,,,,,
IMG_0461,"384,542,69,146,9s","779,1008,65,162,9s",,,,,,,,,,,,
IMG_0462,"371,539,84,160,9t","812,1051,75,175,9t",,,,,,,,,,,,
IMG_0463,"408,488,71,159,10k","816,999,71,152,10k",,,,,,,,,,,,
IMG_0464,"436,701,78,156,10p","831,1183,65,153,10p",,,,,,,,,,,,
IMG_0465,"403,589,72,156,10s","786,1053,69,171,10s",,,,,,,,,,,,
IMG_0466,"368,724,63,133,10t","708,1145,59,137,10t",,,,,,,,,,,,
IMG_0467,"401,535,74,156,Ak","797,1019,67,151,Ak",,,,,,,,,,,,
IMG_0468,"434,751,67,145,Ap","816,1205,60,144,Ap",,,,,,,,,,,,
IMG_0469,"406,561,69,147,As","773,1019,75,153,As",,,,,,,,,,,,
IMG_0470,"416,451,70,160,At","786,907,71,157,At",,,,,,,,,,,,
IMG_0471,"1054,1432,111,245,8p","1358,1419,152,262,8t","1865,2386,161,304,8t",,,,,,,,,,,
IMG_0472,"449,1157,108,203,9s","950,1930,117,281,9s","1395,1364,99,225,8k","2064,2138,113,280,8k",,,,,,,,,,
IMG_0473,"1762,609,363,216,Js","1840,1123,363,151,4k","1870,1524,376,182,7p","1805,1891,294,229,2s","332,2073,346,237,2s",,,,,,,,,
IMG_0474,"660,1066,117,290,Js","1019,1144,164,242,4k","1360,1209,208,289,7p","1607,1464,259,194,2s","1270,2716,280,242,2s",,,,,,,,,
IMG_0475,"457,1580,290,134,4k","1537,1019,268,142,4k","1477,2583,307,125,Js","652,3325,268,117,Js",,,,,,,,,,
IMG_0476,"2108,1123,289,125,7s","1213,1848,277,108,7s","851,1416,246,121,3s","129,2030,233,103,3s","2160,2250,306,117,8s","1270,2846,242,108,8s","885,2302,229,103,Ks","133,2872,234,104,Ks",,,,,,
IMG_0477,"2008,1032,182,73,Qs","1632,1606,242,104,Qs","1183,1796,242,108,Ak","362,2747,342,125,Ak","820,1023,190,104,3p","237,1632,251,126,3p",,,,,,,,
IMG_0478,"224,924,95,138,9t","656,1403,91,169,9t","907,954,81,143,Kp","1455,1408,91,164,Kp","1615,1006,69,130,4p","2151,1485,86,177,4p","704,1749,99,186,5k","1248,2500,99,242,5k","1563,1766,108,207,9p","2272,2483,108,259,9p",,,,
IMG_0479,"401,816,139,332,9t","1084,1922,104,285,9t","1352,1010,77,281,Kp","1771,1827,77,216,Kp","1948,1166,60,224,4p","2177,1874,56,182,4p","1144,2475,91,272,5k","1563,3179,74,224,5k","1823,2302,60,229,9p","2090,2863,61,186,9p",,,,
IMG_0480,"99,1360,121,246,9t","773,2099,99,229,9t","1028,1390,99,229,Kp","1632,2021,87,216,Kp","1896,1395,95,263,4p","2306,2077,82,195,4p","864,2505,90,181,5k","1343,3062,82,164,5k","1693,2453,78,181,9p","2095,2963,77,168,9p",,,,
IMG_0481,"354,1442,160,316,4p","656,1304,164,320,9p","972,1256,125,316,5k","1213,1261,191,294,Kp","1486,1373,198,281,6p","1637,2691,220,276,6p",,,,,,,,
IMG_0482,"449,1347,194,475,4p","859,1239,169,415,9p","1226,1222,134,380,5k","1464,1252,194,389,Kp","1715,1451,190,319,6p","1779,2980,190,345,6p",,,,,,,,
IMG_0483,"181,699,134,229,4p","548,669,125,220,9p","842,678,155,198,5k","1088,742,242,178,Kp","1391,868,224,155,6p","1529,1948,319,324,6p",,,,,,,,
IMG_0484,"1792,548,268,181,4p","1900,954,255,164,9p","1961,1308,224,156,5k","1935,1602,220,225,Kp","1870,1939,212,225,6p","505,2323,406,303,6p",,,,,,,,
IMG_0485,"470,1399,139,302,4k","842,1334,125,307,8s","1105,1351,134,316,6s","1429,1434,169,306,Ks","1805,2656,186,341,Ks",,,,,,,,,
IMG_0486,"306,980,126,251,4k","660,1010,121,255,8s","924,1079,117,251,6s","1218,1196,125,238,Ks","1745,2297,116,346,Ks",,,,,,,,,
IMG_0487,"665,1442,160,354,4k","1002,1382,121,367,8s","1248,1421,86,328,6s","1503,1516,95,311,Ks","1935,2695,95,319,Ks",,,,,,,,,
IMG_0488,"479,2047,328,415,4k","799,1632,272,406,8s","1092,1481,204,372,6s","1395,1377,190,355,Ks","2285,2293,147,328,Ks",,,,,,,,,
IMG_0489,"1356,591,229,151,4k","1563,997,216,134,8s","1680,1282,233,143,6s","1771,1688,276,152,Ks","751,3014,540,311,Ks",,,,,,,,,
IMG_0490,"77,367,164,302,7k","1045,1291,151,346,7k","1308,224,165,354,2p","2350,1222,151,337,2p","129,2021,147,311,Jt","928,3079,134,324,Jt","1308,2030,147,328,9t","2224,3066,156,303,9t",,,,,,
IMG_0491,"600,984,95,208,9t","1144,1632,91,195,9t","1382,1040,73,195,Jt","1818,1667,74,203,Jt","501,2090,99,238,2p","1127,2755,108,221,2p","1296,2073,95,220,7k","1857,2691,87,215,7k",,,,,,
IMG_0492,"1153,846,95,298,9t","1667,1745,86,254,9t","1913,937,78,268,Jt","2198,1745,70,211,Jt","1010,2483,108,272,2p","1594,3075,103,216,2p","1771,2289,77,207,7k","2138,2811,65,191,7k",,,,,,
IMG_0493,"1183,349,121,134,9t","1421,859,134,147,9t","1918,518,116,138,Jt","2220,1092,134,203,Jt","570,945,142,186,2p","803,1650,164,254,2p","1378,1196,138,216,7k","1814,2077,130,290,7k",,,,,,
IMG_0494,"950,570,255,125,5t","142,1256,302,117,5t","2181,609,216,120,As","1477,1222,225,108,As","967,1455,277,108,Qt","172,2181,307,112,Qt","2224,1459,212,121,3k","1454,2069,246,125,3k","1784,2431,229,95,8k","1015,3122,237,87,8k",,,,
IMG_0495,"1019,1015,259,112,5t","198,1727,290,113,5t","2311,1006,224,117,As","1507,1645,225,87,As","1006,1870,255,86,Qt","263,2488,281,99,Qt","2203,1835,198,91,3k","1447,2358,203,86,3k","1671,2591,212,74,8k","1002,3079,198,69,8k",,,,
IMG_0496,"768,863,234,117,5t","133,1472,199,104,5t","2073,911,290,121,As","1226,1524,264,121,As","773,1687,207,104,Qt","146,2228,212,91,Qt","2026,1874,267,125,3k","1188,2328,220,129,3k","1464,2721,229,103,8k","760,3101,207,95,8k",,,,
IMG_0497,"976,682,242,86,5t","194,1153,302,91,5t","2073,825,182,73,As","1529,1226,220,91,As","1049,1373,247,117,Qt","116,2094,363,117,Qt","2268,1490,203,90,3k","1641,2025,233,117,3k","2013,2444,246,117,8k","1200,3382,299,138,8k",,,,
IMG_0498,"1334,1313,273,142,5t","444,2336,337,199,5t","2414,1127,173,108,As","1758,1874,181,108,As","1278,2224,246,143,Qt","496,3110,307,177,Qt","2259,1904,160,104,3k","1637,2591,181,117,3k","1818,2725,160,91,8k","1205,3403,181,113,8k",,,,
IMG_0499,"401,1291,147,294,6k","669,1183,117,294,Qs","993,1131,138,294,3k","1248,1205,143,276,As","1391,1256,207,316,5t","1645,1494,251,246,Qt","1395,2811,263,251,Qt",,,,,,,
IMG_0500,"643,1114,164,393,6k","959,1040,121,359,Qs","1270,1066,121,329,3k","1494,1222,113,285,As","1620,1339,159,272,5t","1831,1619,169,212,Qt","1753,2937,203,332,Qt",,,,,,,
IMG_0501,"233,1421,224,349,6k","570,1265,186,367,Qs","1006,1218,160,332,3k","1321,1291,199,341,As","1507,1408,264,311,5t","1805,1662,303,264,Qt","1460,2924,280,198,Qt",,,,,,,
IMG_0502,"1425,552,290,255,Qt","946,2254,324,337,Qt","1261,2513,242,385,5t","1468,2578,147,380,As","1710,2665,113,358,3k","1944,2587,120,341,Qs","2125,2466,108,276,6k",,,,,,,
IMG_0503,"1438,548,294,238,Qt","950,2159,324,294,Qt","1239,2392,247,333,5t","1429,2457,169,350,As","1654,2505,134,354,3k","1913,2453,95,311,Qs","2069,2349,108,259,6k",,,,,,,
IMG_0504,"1490,535,285,246,Qt","1080,2133,298,307,Qt","1352,2367,216,324,5t","1542,2431,142,342,As","1762,2483,108,316,3k","1995,2397,100,315,Qs","2160,2306,103,264,6k",,,,,,,
IMG_0505,"635,431,142,324,3k","1499,1382,116,293,3k","833,2008,121,264,6k","1615,2881,117,267,6k",,,,,,,,,,
IMG_0506,"1002,120,108,350,6k","1710,1382,104,289,6k","1127,2047,143,371,3k","1879,3010,108,307,3k",,,,,,,,,,
IMG_0507,"1425,259,229,423,3k","1658,1891,182,333,3k","686,2250,199,341,6k","1028,3377,151,251,6k",,,,,,,,,,
IMG_0508,"1360,207,113,427,3k","1901,1618,101,299,3k","1368,2331,97,321,6k","1857,3131,70,260,6k",,,,,,,,,,
IMG_0509,"2103,185,281,143,2t","1304,945,294,130,2t","915,272,281,121,8k","34,920,264,116,8k","2220,1252,276,117,5s","1365,1948,263,112,5s","894,1524,272,113,3k","86,2297,272,113,3k","2194,2323,294,104,Js","1313,2971,289,113,Js","872,2466,255,108,6k","47,3243,285,108,6k",,
IMG_0510,"730,889,151,367,6k","1529,2008,95,259,6k","1810,980,121,298,2t","2268,1900,95,289,2t","756,2639,116,280,5s","1391,3269,95,238,5s","1715,2462,73,241,Js","2134,3014,69,203,Js",,,,,,
IMG_0511,"820,436,182,419,6k","1667,1762,99,332,6k","1926,652,104,345,2t","2371,1710,87,268,2t","876,2500,117,329,5s","1533,3235,95,246,5s","1844,2306,87,272,Js","2242,2924,77,216,Js",,,,,,
IMG_0512,"561,133,108,190,6k","1287,954,117,233,6k","1455,375,121,190,2t","2108,1105,125,225,2t","457,1231,130,315,5s","1296,2310,129,402,5s","1568,1447,121,267,Js","2376,2367,112,315,Js",,,,,,
IMG_0513,"522,99,104,229,6k","1270,1015,108,267,6k","1473,341,108,203,2t","2134,1140,108,242,2t","380,1351,134,355,5s","1213,2482,134,376,5s","1546,1550,108,281,Js","2293,2483,117,311,Js",,,,,,
